"id","source","category_code","category_path","cpi_category","match_method","created_at"
4857,wolt,ТУНЕЦ КОНСЕРВИРОВАННЫЙ🐟,ТУНЕЦ КОНСЕРВИРОВАННЫЙ🐟,Зеленый горошек консервированный,qwen,2026-07-07 14:18:02.447
4858,wolt,ТУНЕЦ КОНСЕРВИРОВАННЫЙ🐟,ТУНЕЦ КОНСЕРВИРОВАННЫЙ🐟,"Икра красная, черная",qwen,2026-07-07 14:18:02.447
4859,wolt,Торты,Торты,Зефир,qwen,2026-07-07 14:18:02.447
4860,wolt,"Травы,фито чаи,плоды","Травы,фито чаи,плоды",Изюм,qwen,2026-07-07 14:18:02.447
4861,wolt,Тесто,Тесто,Дрожжи,qwen,2026-07-07 14:18:02.447
4902,wolt,Шоколадные напитки / ELZA,Шоколадные напитки / ELZA,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4903,wolt,Ягоды в шоколаде,Ягоды в шоколаде,Изюм,qwen,2026-07-07 14:21:50.256
4904,wolt,"Шоколады, сладости / Яшкино","Шоколады, сладости / Яшкино",Зефир,qwen,2026-07-07 14:21:50.256
4905,wolt,ШОКОЛАД 🍫,ШОКОЛАД 🍫,Зефир,qwen,2026-07-07 14:21:50.256
4906,wolt,ШОКОЛАД 🍫 ,ШОКОЛАД 🍫 ,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4907,wolt,"ШОКОЛАДЫ, КОНФЕТЫ, ПАСТИЛА / ШОКОЛАДЫ","ШОКОЛАДЫ, КОНФЕТЫ, ПАСТИЛА / ШОКОЛАДЫ",Зефир,qwen,2026-07-07 14:21:50.256
4908,wolt,"Шоколады, сладости / Бисквит","Шоколады, сладости / Бисквит",Зефир,qwen,2026-07-07 14:21:50.256
4909,wolt,ЯГОДЫ 🫐,ЯГОДЫ 🫐,Зелень,qwen,2026-07-07 14:21:50.256
4910,wolt,Шоколад🍫,Шоколад🍫,Зефир,qwen,2026-07-07 14:21:50.256
4911,wolt,ЯГОДЫ 🫐,ЯГОДЫ 🫐,Изюм,qwen,2026-07-07 14:21:50.256
4912,wolt,Шоколадные напитки / RISTORA,Шоколадные напитки / RISTORA,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4913,wolt,ШОКОЛАДНОЕ GELATO ,ШОКОЛАДНОЕ GELATO ,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4914,wolt,"ШОКОЛАД, ШОКОЛАДНЫЕ ИЗДЕЛИЯ🍫","ШОКОЛАД, ШОКОЛАДНЫЕ ИЗДЕЛИЯ🍫",Жевательная резинка,qwen,2026-07-07 14:21:50.256
4915,wolt,"Шоколады, сладости / Сублиматы","Шоколады, сладости / Сублиматы",Зефир,qwen,2026-07-07 14:21:50.256
4916,wolt,ШОКОЛАДКИ🍫,ШОКОЛАДКИ🍫,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4917,wolt,ЯГОДЫ 🍒,ЯГОДЫ 🍒,Зелень,qwen,2026-07-07 14:21:50.256
4918,wolt,Шоколад и конфеты,Шоколад и конфеты,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4919,wolt,ЯГОДЫ В ШОКОЛАДЕ 🍓,ЯГОДЫ В ШОКОЛАДЕ 🍓,Зелень,qwen,2026-07-07 14:21:50.256
4920,wolt,ШОКОЛАД И КОНФЕТЫ / Конфеты шоколадные,ШОКОЛАД И КОНФЕТЫ / Конфеты шоколадные,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4921,wolt,ШОКОЛАД и КОНФЕТЫ,ШОКОЛАД и КОНФЕТЫ,Зефир,qwen,2026-07-07 14:21:50.256
4922,wolt,Шоколад,Шоколад,Зефир,qwen,2026-07-07 14:21:50.256
4923,wolt,"Шоколады, сладости / Вафли, печеньки, крекеры","Шоколады, сладости / Вафли, печеньки, крекеры",Жевательная резинка,qwen,2026-07-07 14:21:50.256
4924,wolt,ЯГОДЫ В ШОКОЛАДЕ 🍓,ЯГОДЫ В ШОКОЛАДЕ 🍓,Изюм,qwen,2026-07-07 14:21:50.256
4925,wolt,ЯГОДЫ 🍒,ЯГОДЫ 🍒,Изюм,qwen,2026-07-07 14:21:50.256
4926,wolt,ЯГОДЫ🍒,ЯГОДЫ🍒,Груши,qwen,2026-07-07 14:21:50.256
4927,wolt,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,Зеленый горошек консервированный,qwen,2026-07-07 14:21:50.256
4928,wolt,ШОКОЛАДНЫЕ БОКСЫ🍫,ШОКОЛАДНЫЕ БОКСЫ🍫,Зефир,qwen,2026-07-07 14:21:50.256
4929,wolt,"ШОКОЛАДЫ, КОНФЕТЫ, ПАСТИЛА / ПАСТИЛА","ШОКОЛАДЫ, КОНФЕТЫ, ПАСТИЛА / ПАСТИЛА",Жевательная резинка,qwen,2026-07-07 14:21:50.256
4930,wolt,Шоколданая плитка,Шоколданая плитка,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4931,wolt,ШОКОЛАД И КОНФЕТЫ / Шоколадные яйца,ШОКОЛАД И КОНФЕТЫ / Шоколадные яйца,Зефир,qwen,2026-07-07 14:21:50.256
4932,wolt,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,Грибы соленые и маринованные,qwen,2026-07-07 14:21:50.256
4933,wolt,ШОКОЛАД И КОНФЕТЫ / Шоколад плиточный,ШОКОЛАД И КОНФЕТЫ / Шоколад плиточный,Зефир,qwen,2026-07-07 14:21:50.256
4934,wolt,ЯГОДЫ 🍓,ЯГОДЫ 🍓,Изюм,qwen,2026-07-07 14:21:50.256
4935,wolt,"Ягоды , открытки, свечки","Ягоды , открытки, свечки",Груши,qwen,2026-07-07 14:21:50.256
4936,wolt,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,Кабачки,qwen,2026-07-07 14:21:50.256
4937,wolt,Шоколадные напитки / BOUNTY,Шоколадные напитки / BOUNTY,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4938,wolt,ШАШЛЫКИ,ШАШЛЫКИ,Говядина,qwen,2026-07-07 14:21:50.256
4939,wolt,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,Зелень,qwen,2026-07-07 14:21:50.256
4940,wolt,Шоколадные напитки / MARS,Шоколадные напитки / MARS,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4941,wolt,ШОКОЛАДНЫЙ ШОКОЛАД,ШОКОЛАДНЫЙ ШОКОЛАД,Зефир,qwen,2026-07-07 14:21:50.256
4942,wolt,"ШОКОЛАД И КОНФЕТЫ / Карамель, ирис, батончики","ШОКОЛАД И КОНФЕТЫ / Карамель, ирис, батончики",Жевательная резинка,qwen,2026-07-07 14:21:50.256
4943,wolt,Ягоды в шоколаде,Ягоды в шоколаде,Кабачки,qwen,2026-07-07 14:21:50.256
4944,wolt,ШОКОЛАД🍫 И СЪЕДОБНЫЕ БУКЕТЫ,ШОКОЛАД🍫 И СЪЕДОБНЫЕ БУКЕТЫ,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4945,wolt,ШАШЛЫКИ 🥓,ШАШЛЫКИ 🥓,Говядина,qwen,2026-07-07 14:21:50.256
4946,wolt,ШОКОЛАД И СЛАДОСТИ 🍫,ШОКОЛАД И СЛАДОСТИ 🍫,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4947,wolt,ЯГОДЫ 🫐,ЯГОДЫ 🫐,Кабачки,qwen,2026-07-07 14:21:50.256
4949,wolt,"ЯЙЦА, СЫРЫ, МОЛОЧНАЯ ПРОДУКЦИЯ, ПРОБИОТИК, КУРТ.🧀","ЯЙЦА, СЫРЫ, МОЛОЧНАЯ ПРОДУКЦИЯ, ПРОБИОТИК, КУРТ.🧀",Йогурт,qwen,2026-07-07 14:21:50.256
4950,wolt,ШОКОЛАД 🍫 ,ШОКОЛАД 🍫 ,Зефир,qwen,2026-07-07 14:21:50.256
4951,wolt,Ягоды в шоколаде,Ягоды в шоколаде,Груши,qwen,2026-07-07 14:21:50.256
4952,wolt,Шоколадные конфеты ,Шоколадные конфеты ,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4953,wolt,ШОКОЛАД И КОНФЕТЫ / Наборы конфет,ШОКОЛАД И КОНФЕТЫ / Наборы конфет,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4954,wolt,"Шоколады, сладости / Шоколад","Шоколады, сладости / Шоколад",Жевательная резинка,qwen,2026-07-07 14:21:50.256
4955,wolt,"Ягоды , открытки, свечки","Ягоды , открытки, свечки",Зелень,qwen,2026-07-07 14:21:50.256
4956,wolt,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,ЯГОДЫ/ОВОЩИ/ГРИБЫ ЗАМОРОЖЕНЫЕ 🍓,Грибы свежие,qwen,2026-07-07 14:21:50.256
4957,wolt,ЯГОДЫ В ШОКОЛАДЕ 🍓,ЯГОДЫ В ШОКОЛАДЕ 🍓,Кабачки,qwen,2026-07-07 14:21:50.256
4958,wolt,Шашлыки Сымбат Ет,Шашлыки Сымбат Ет,Говядина,qwen,2026-07-07 14:21:50.256
4959,wolt,ШОКОЛАДНОЕ GELATO ,ШОКОЛАДНОЕ GELATO ,Зефир,qwen,2026-07-07 14:21:50.256
4960,wolt,ЭКЗОТИЧЕСКИЕ ФРУКТЫ 🍍,ЭКЗОТИЧЕСКИЕ ФРУКТЫ 🍍,Груши,qwen,2026-07-07 14:21:50.256
4961,wolt,ЯГОДЫ 🍓,ЯГОДЫ 🍓,Зелень,qwen,2026-07-07 14:21:50.256
4962,wolt,ШОКОЛАДКИ🍫,ШОКОЛАДКИ🍫,Зефир,qwen,2026-07-07 14:21:50.256
4963,wolt,Шоколад и конфеты,Шоколад и конфеты,Зефир,qwen,2026-07-07 14:21:50.256
4964,wolt,ШОКОЛАД И КОНФЕТЫ / Конфеты шоколадные,ШОКОЛАД И КОНФЕТЫ / Конфеты шоколадные,Зефир,qwen,2026-07-07 14:21:50.256
4965,wolt,"Шоколады, сладости / Вафли, печеньки, крекеры","Шоколады, сладости / Вафли, печеньки, крекеры",Зефир,qwen,2026-07-07 14:21:50.256
4966,wolt,Ягоды,Ягоды,Груши,qwen,2026-07-07 14:21:50.256
4967,wolt,ЯГОДЫ 🍓,ЯГОДЫ 🍓,Кабачки,qwen,2026-07-07 14:21:50.256
4968,wolt,Шоколадные напитки / MILKY WAY,Шоколадные напитки / MILKY WAY,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4969,wolt,"Шоколады, сладости / Яшкино","Шоколады, сладости / Яшкино",Жевательная резинка,qwen,2026-07-07 14:21:50.256
4970,wolt,ЯГОДЫ🍓,ЯГОДЫ🍓,Груши,qwen,2026-07-07 14:21:50.256
4971,wolt,ЭКЗОФРУКТЫ,ЭКЗОФРУКТЫ,Груши,qwen,2026-07-07 14:21:50.256
4972,wolt,"ШОКОЛАДЫ, КОНФЕТЫ, ПАСТИЛА / ПАСТИЛА","ШОКОЛАДЫ, КОНФЕТЫ, ПАСТИЛА / ПАСТИЛА",Зефир,qwen,2026-07-07 14:21:50.256
4973,wolt,Шоколданая плитка,Шоколданая плитка,Зефир,qwen,2026-07-07 14:21:50.256
4974,wolt,"ШОКОЛАД, БАТОНЧИКИ, ПАСТА🍫","ШОКОЛАД, БАТОНЧИКИ, ПАСТА🍫",Зефир,qwen,2026-07-07 14:21:50.256
4975,wolt,ШОКОЛАД И КОНФЕТЫ / Шоколад плиточный,ШОКОЛАД И КОНФЕТЫ / Шоколад плиточный,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4976,wolt,Шоколадные напитки / KRUGER,Шоколадные напитки / KRUGER,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4977,wolt,ЭКЗОТИКА 🍉,ЭКЗОТИКА 🍉,Изюм,qwen,2026-07-07 14:21:50.256
4978,wolt,ШНАПС,ШНАПС,Водка,qwen,2026-07-07 14:21:50.256
4979,wolt,Шоколадные напитки / MOKATE,Шоколадные напитки / MOKATE,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4980,wolt,Шоколадные напитки / TWIX,Шоколадные напитки / TWIX,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4981,wolt,ЯГОДЫ 🍒,ЯГОДЫ 🍒,Груши,qwen,2026-07-07 14:21:50.256
4982,wolt,ШОКОЛАД И КОНФЕТЫ / Шоколадные батончики,ШОКОЛАД И КОНФЕТЫ / Шоколадные батончики,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4983,wolt,Шоколадные напитки / BOUNTY,Шоколадные напитки / BOUNTY,Зефир,qwen,2026-07-07 14:21:50.256
4984,wolt,ШОКОЛАД🍫,ШОКОЛАД🍫,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4985,wolt,Шоколадные напитки / ALMAFOOD,Шоколадные напитки / ALMAFOOD,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4986,wolt,Шоколадные напитки / MARS,Шоколадные напитки / MARS,Зефир,qwen,2026-07-07 14:21:50.256
4987,wolt,Шоколадные напитки / ELZA,Шоколадные напитки / ELZA,Зефир,qwen,2026-07-07 14:21:50.256
4988,wolt,"ШОКОЛАД И КОНФЕТЫ / Карамель, ирис, батончики","ШОКОЛАД И КОНФЕТЫ / Карамель, ирис, батончики",Зефир,qwen,2026-07-07 14:21:50.256
4989,wolt,ШОКОЛАД🍫 И СЪЕДОБНЫЕ БУКЕТЫ,ШОКОЛАД🍫 И СЪЕДОБНЫЕ БУКЕТЫ,Зефир,qwen,2026-07-07 14:21:50.256
4990,wolt,ШОКОЛАД И СЛАДОСТИ 🍫,ШОКОЛАД И СЛАДОСТИ 🍫,Зефир,qwen,2026-07-07 14:21:50.256
4991,wolt,ЯГОДЫ🍓,ЯГОДЫ🍓,Зелень,qwen,2026-07-07 14:21:50.256
4992,wolt,Шоколадные батончики,Шоколадные батончики,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4993,wolt,ЯГОДЫ🍓,ЯГОДЫ🍓,Изюм,qwen,2026-07-07 14:21:50.256
4994,wolt,"Ягоды , открытки, свечки","Ягоды , открытки, свечки",Кабачки,qwen,2026-07-07 14:21:50.256
4995,wolt,Шоколад 🍫,Шоколад 🍫,Жевательная резинка,qwen,2026-07-07 14:21:50.256
4996,wolt,ШОКОЛАД И КОНФЕТЫ / Наборы конфет,ШОКОЛАД И КОНФЕТЫ / Наборы конфет,Зефир,qwen,2026-07-07 14:21:50.256
4997,wolt,"Шоколады, сладости / CHUNKY","Шоколады, сладости / CHUNKY",Жевательная резинка,qwen,2026-07-07 14:21:50.256
4998,wolt,"Шоколады, сладости / Шоколад","Шоколады, сладости / Шоколад",Зефир,qwen,2026-07-07 14:21:50.256
4999,wolt,ЯГОДЫ 🫐,ЯГОДЫ 🫐,Груши,qwen,2026-07-07 14:21:50.256
5000,wolt,Шоколадные напитки / RISTORA,Шоколадные напитки / RISTORA,Зефир,qwen,2026-07-07 14:21:50.256
18213,wolt,КОЛБАСКИ ,КОЛБАСКИ,Колбаса,qwen,2026-07-08 12:39:38.604
5001,wolt,"Ягоды , открытки, свечки","Ягоды , открытки, свечки",Изюм,qwen,2026-07-07 14:21:50.256
5002,wolt,"ШОКОЛАД, ШОКОЛАДНЫЕ ИЗДЕЛИЯ🍫","ШОКОЛАД, ШОКОЛАДНЫЕ ИЗДЕЛИЯ🍫",Зефир,qwen,2026-07-07 14:21:50.256
5003,wolt,Ягоды в шоколаде,Ягоды в шоколаде,Зелень,qwen,2026-07-07 14:21:50.256
5004,wolt,ЯГОДЫ В ШОКОЛАДЕ 🍓,ЯГОДЫ В ШОКОЛАДЕ 🍓,Груши,qwen,2026-07-07 14:21:50.256
5005,wolt,ШОКОЛАД 🍫,ШОКОЛАД 🍫,Жевательная резинка,qwen,2026-07-07 14:21:50.256
5006,wolt,Шоколадные напитки / MILKY WAY,Шоколадные напитки / MILKY WAY,Зефир,qwen,2026-07-07 14:21:50.256
5007,wolt,ШОТЛАНДСКИЙ ВИСКИ 🥃,ШОТЛАНДСКИЙ ВИСКИ 🥃,Водка,qwen,2026-07-07 14:21:50.256
5008,wolt,"ШОКОЛАДЫ, КОНФЕТЫ, ПАСТИЛА / ШОКОЛАДЫ","ШОКОЛАДЫ, КОНФЕТЫ, ПАСТИЛА / ШОКОЛАДЫ",Жевательная резинка,qwen,2026-07-07 14:21:50.256
5009,wolt,ЯГОДЫ🍒,ЯГОДЫ🍒,Кабачки,qwen,2026-07-07 14:21:50.256
5010,wolt,"Шоколады, сладости / Бисквит","Шоколады, сладости / Бисквит",Жевательная резинка,qwen,2026-07-07 14:21:50.256
5011,wolt,Шоколадные напитки / KRUGER,Шоколадные напитки / KRUGER,Зефир,qwen,2026-07-07 14:21:50.256
5012,wolt,🍱 КОРЕЙСКИЕ СОУСЫ/КОНСЕРВЫ,🍱 КОРЕЙСКИЕ СОУСЫ/КОНСЕРВЫ,Грибы соленые и маринованные,qwen,2026-07-07 14:22:28.943
5013,wolt,🍭Сладости🍭,🍭Сладости🍭,Зефир,qwen,2026-07-07 14:22:28.943
5014,wolt,🍜🍝🥣 Разное,🍜🍝🥣 Разное,Дрожжи,qwen,2026-07-07 14:22:28.943
5015,wolt,🍱 КОРЕЙСКИЕ СОУСЫ/КОНСЕРВЫ,🍱 КОРЕЙСКИЕ СОУСЫ/КОНСЕРВЫ,Зеленый горошек консервированный,qwen,2026-07-07 14:22:28.943
5016,wolt,"🍭ВКУСНЯШКИ: ЛЕДЕНЦЫ, МАРМЕЛАДЫ, РЕЗИНКИ / Разные вкусняшки🍭","🍭ВКУСНЯШКИ: ЛЕДЕНЦЫ, МАРМЕЛАДЫ, РЕЗИНКИ / Разные вкусняшки🍭",Изюм,qwen,2026-07-07 14:22:28.943
5017,wolt,🍭Сладости🍭,🍭Сладости🍭,Изюм,qwen,2026-07-07 14:22:28.943
5018,wolt,🍾АЛКОГОЛЬНЫЕ НАПИТКИ🍺 / 🥃КРЕПКИЕ НАПИТКИ,🍾АЛКОГОЛЬНЫЕ НАПИТКИ🍺 / 🥃КРЕПКИЕ НАПИТКИ,Водка,qwen,2026-07-07 14:22:28.943
5019,wolt,"🍭ВКУСНЯШКИ: ЛЕДЕНЦЫ, МАРМЕЛАДЫ, РЕЗИНКИ / Жевательные резинки и конфеты","🍭ВКУСНЯШКИ: ЛЕДЕНЦЫ, МАРМЕЛАДЫ, РЕЗИНКИ / Жевательные резинки и конфеты",Жевательная резинка,qwen,2026-07-07 14:22:28.943
5020,wolt,"🍭ВКУСНЯШКИ: ЛЕДЕНЦЫ, МАРМЕЛАДЫ, РЕЗИНКИ / Мармелады","🍭ВКУСНЯШКИ: ЛЕДЕНЦЫ, МАРМЕЛАДЫ, РЕЗИНКИ / Мармелады",Зефир,qwen,2026-07-07 14:22:28.943
5021,kaspi_food,Yogurt,Yogurt,Кефир,qwen,2026-07-07 14:23:32.783
5022,kaspi_food,Boxed candies,Boxed candies,Конфеты,qwen,2026-07-07 14:23:32.783
5023,kaspi_food,Marinades,Marinades,Капуста квашенная и маринованная,qwen,2026-07-07 14:23:32.783
5024,kaspi_food,Kolbaski,Kolbaski,Колбаса,qwen,2026-07-07 14:23:32.783
5025,kaspi_food,Shpikachki,Shpikachki,"Казы, шужык",qwen,2026-07-07 14:23:32.783
5026,arbuz,"225602-orehi_suhofrukty_i_sneki","225602-orehi_suhofrukty_i_sneki",Картофельные чипсы,qwen,2026-07-07 14:23:32.783
5027,astykzhan,svezhie-ovoshchi-frukty,svezhie-ovoshchi-frukty,Картофель,qwen,2026-07-07 14:23:32.783
5028,kaspi_food,meat poultry,meat poultry,Колбаса,qwen,2026-07-07 14:23:32.783
5029,kaspi_food,Cognac,Cognac,Коньяк,qwen,2026-07-07 14:23:32.783
5030,kaspi_food,Kolbaski,Kolbaski,"Казы, шужык",qwen,2026-07-07 14:23:32.783
5031,arbuz,"225162-myaso_i_ptica","225162-myaso_i_ptica","Казы, шужык",qwen,2026-07-07 14:23:32.783
5032,arbuz,"225162-myaso_i_ptica","225162-myaso_i_ptica",Конина,qwen,2026-07-07 14:23:32.783
5033,kaspi_food,meat poultry,meat poultry,Конина,qwen,2026-07-07 14:23:32.783
5034,kaspi_food,Frozen semi-finished dough products,Frozen semi-finished dough products,Картофель фри,qwen,2026-07-07 14:23:32.783
